id,report_name,report_date,notes,metric_template_id,total_ad_spend,total_leads,overall_cpl,whatsapp_message,input_hash,created_by,created_at,updated_at,is_deleted,report_status,deleted_at,deleted_by
37d15b4c-1819-4abd-8c08-5b5abfe33bb4,Daily Lead Report - 20 July 2026,2026-07-20,,d1097b94-2633-4a31-a61e-dc4736a33133,20351.39,26,782.7457692307692,"Daily Lead Report - 20 July 2026

Overall:
Ad Spend: ₹20,351.39
Leads: 26
Overall CPL: ₹782.75

Media Buyer Breakdown:

Hemanth
Ad Accounts: 2026 V1, IPC Account 2, IPC Account 3
Ad Spend: ₹20,351.39
Leads: 26
CPL: ₹782.75
CPM: ₹56.33
CTR: 4.38%
CPC: ₹22
LPVR: 35.67%
LPCR: 2.67%",40f11bfcafe3c7d5fd31102872aa8c623a87f87a46c41dc81fc2268720369599,8dca6892-3cf8-4a59-95a9-7484b6672cac,2026-07-21 07:37:52.578862+00,2026-07-21 07:37:52.578862+00,f,saved,,
4ebfd1e2-e13f-4357-84bd-e149addca338,Daily Lead Report - 21 July 2026,2026-07-21,,d1097b94-2633-4a31-a61e-dc4736a33133,35797.81,31,1154.768064516129,"Daily Lead Report - 21 July 2026

Overall:
Ad Spend: ₹35,797.81
Leads: 31
Overall CPL: ₹1,154.77

Media Buyer Breakdown:

Hemanth
Ad Accounts: 2026 V1, IPC Account 3, IPC Account 2
Ad Spend: ₹35,797.81
Leads: 31
CPL: ₹1,154.77
CPM: ₹58
CTR: 0.64%
CPC: ₹21.33
LPVR: 32.67%
LPCR: 3.67%",3217e4777aa85bd80df05cc6edc95f3ab01957d6c75731cb556bed85ddaa3b40,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-22 08:11:50.864047+00,2026-07-22 08:11:50.864047+00,f,saved,,
7a73ea23-a887-413e-9771-9c4dcd6ee42a,Daily Lead Report - 22 July 2026,2026-07-22,,d1097b94-2633-4a31-a61e-dc4736a33133,47911.23,41,1168.5665853658538,"Daily Lead Report - 22 July 2026

Overall:
Ad Spend: ₹47,911.23
Leads: 41
Overall CPL: ₹1,168.57

Media Buyer Breakdown:

Hemanth
Ad Accounts: IPC Account 2, IPC Account 3, 2026 V1
Ad Spend: ₹38,175.23
Leads: 35
CPL: ₹1,090.72
CPM: ₹54.33
CTR: 0.59%
CPC: ₹20
LPVR: 33.00%
LPCR: 2.33%

Akhil
Ad Accounts: Abdullah Ansari
Ad Spend: ₹9,736
Leads: 6
CPL: ₹1,622.67
CPM: ₹126
CTR: 0.59%
CPC: ₹21
LPVR: 41.00%
LPCR: 2.00%",8aed188e5e1f24c303c615a0ccb9309a6a3be643aa4a92d3cb130bfd6308d8f5,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-23 07:57:43.48311+00,2026-07-23 07:57:43.48311+00,f,saved,,
364c30e2-a40a-4e20-82ce-68362500b11b,Daily Lead Report - 23 July 2026,2026-07-23,,d1097b94-2633-4a31-a61e-dc4736a33133,47358.39,33,1435.1027272727272,"Daily Lead Report - 23 July 2026

Overall:
Ad Spend: ₹47,358.39
Leads: 33
Overall CPL: ₹1,435.1

Media Buyer Breakdown:

Hemanth
Ad Accounts: 2026 V1, IPC Account 2, IPC Account 3
Ad Spend: ₹37,834.8
Leads: 24
CPL: ₹1,576.45
CPM: ₹48
CTR: 0.73%
CPC: ₹21
LPVR: 23.67%
LPCR: 2.33%

Akhil
Ad Accounts: Abdullah Ansari
Ad Spend: ₹9,523.59
Leads: 9
CPL: ₹1,058.18
CPM: ₹128
CTR: 0.61%
CPC: ₹21
LPVR: 49.00%
LPCR: 4.00%",77a70207b94ef2000bff75f15e11d957c3195ff4d423c743638b55016b4f9cdc,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-24 06:59:59.999946+00,2026-07-24 06:59:59.999946+00,f,saved,,
e49e7e81-b0a1-4391-8669-75f98d45e8ab,Daily Lead Report - 24 July 2026,2026-07-24,,d1097b94-2633-4a31-a61e-dc4736a33133,48539.969999999994,57,851.5784210526315,"Daily Lead Report - 24 July 2026

Overall:
Ad Spend: ₹48,539.97
Leads: 57
Overall CPL: ₹851.58

Media Buyer Breakdown:

Hemanth
Ad Accounts: 2026 V1, IPC Account 2, IPC Account 3
Ad Spend: ₹39,863.62
Leads: 48
CPL: ₹830.49
CPM: ₹55.67
CTR: 0.73%
CPC: ₹21.67
LPVR: 29.67%
LPCR: 2.33%

Akhil
Ad Accounts: Abdullah Ansari
Ad Spend: ₹8,676.35
Leads: 9
CPL: ₹964.04
CPM: ₹145
CTR: 0.66%
CPC: ₹22
LPVR: 46.00%
LPCR: 4.00%",c0a6052aae3956dc80e7c75ea7b250e0fb793f29fdc6b8525788608b5d8c02f8,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-25 10:03:38.901613+00,2026-07-25 10:03:38.901613+00,f,saved,,
32b23d85-4331-4821-a395-8f202811ed1e,Daily Lead Report - 25 July 2026,2026-07-25,,d1097b94-2633-4a31-a61e-dc4736a33133,54926.22,45,1220.5826666666667,"Daily Lead Report - 25 July 2026

Overall:
Ad Spend: ₹54,926.22
Leads: 45
Overall CPL: ₹1,220.58

Media Buyer Breakdown:

Hemanth
Ad Accounts: 2026 V1, IPC Account 2, IPC Account 3
Ad Spend: ₹47,244.81
Leads: 39
CPL: ₹1,211.41
CPM: ₹54.33
CTR: 0.25%
CPC: ₹22.67
LPVR: 17.67%
LPCR: 19.00%

Akhil
Ad Accounts: Abdullah Ansari
Ad Spend: ₹7,681.41
Leads: 6
CPL: ₹1,280.24
CPM: ₹127
CTR: 0.60%
CPC: ₹21
LPVR: 46.00%
LPCR: 3.00%",f2126431193e0c4ed5ee8004905e61612941883b5de0c9619329358f8cc25a49,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-27 12:07:57.143498+00,2026-07-27 12:07:57.143498+00,f,saved,,
db4a5e3e-a144-4322-8aa7-1c4a5398b37c,Daily Lead Report - 26 July 2026,2026-07-26,,d1097b94-2633-4a31-a61e-dc4736a33133,55432.5,49,1131.2755102040817,"Daily Lead Report - 26 July 2026

Overall:
Ad Spend: ₹55,432.5
Leads: 49
Overall CPL: ₹1,131.28

Media Buyer Breakdown:

Hemanth
Ad Accounts: 2026 V1, IPC Account 3, IPC Account 2
Ad Spend: ₹45,257.14
Leads: 39
CPL: ₹1,160.44
CPM: ₹65.33
CTR: 0.66%
CPC: ₹20
LPVR: 31.33%
LPCR: 2.61%

(unnamed)
Ad Accounts: Abdullah Ansari
Ad Spend: ₹10,175.36
Leads: 10
CPL: ₹1,017.54
CPM: ₹149
CTR: 0.77%
CPC: ₹19
LPVR: 59.00%
LPCR: 3.00%",d186b4d7ddbc501486bc6fa29c78b39527f1fd222592bf9a2c513d009c3adce0,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-27 12:14:40.540703+00,2026-07-27 12:14:40.540703+00,f,saved,,
9bc83877-bb57-4deb-ba56-1e5aeeb24489,Daily Lead Report - 27 July 2026,2026-07-27,,d1097b94-2633-4a31-a61e-dc4736a33133,46940.630000000005,43,1091.642558139535,"Daily Lead Report - 27 July 2026

Overall:
Ad Spend: ₹46,940.63
Leads: 43
Overall CPL: ₹1,091.64

Media Buyer Breakdown:

Hemanth
Ad Accounts: 2026 V1, IPC Account 2, IPC Account 3
Ad Spend: ₹38,231.77
Leads: 35
CPL: ₹1,092.34
CPM: ₹69
CTR: 0.92%
CPC: ₹20.67
LPVR: 27.67%
LPCR: 3.00%

Akhil
Ad Accounts: Abdullah Ansari
Ad Spend: ₹8,708.86
Leads: 8
CPL: ₹1,088.61
CPM: ₹162
CTR: 0.72%
CPC: ₹22
LPVR: 79.00%
LPCR: 2.00%",71c192d8e2b659b30a93854e82b00cc39c5479052363aa015aa8ccad43260f3e,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-28 08:04:59.631618+00,2026-07-28 08:04:59.631618+00,f,saved,,
c032a5f3-842e-4592-abca-2060dcb07ea7,Daily Lead Report - 28 July 2026,2026-07-28,,d1097b94-2633-4a31-a61e-dc4736a33133,135534.83,56,2420.2648214285714,"Daily Lead Report - 28 July 2026

Overall:
Ad Spend: ₹1,35,534.83
Leads: 56
Overall CPL: ₹2,420.26

Media Buyer Breakdown:

Hemanth
Ad Accounts: 2026 V1, IPC Account 2, IPC Account 3
Ad Spend: ₹1,35,534.83
Leads: 56
CPL: ₹2,420.26
CPM: ₹100.67
CTR: 0.66%
CPC: ₹16.67
LPVR: 31.33%
LPCR: 2.00%",81dd016fe563f54719869d49e642eb4436b30892991951c8bc83f4f5aa8b4e3c,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-29 07:32:11.689499+00,2026-07-29 07:32:11.689499+00,f,saved,,
6c64aedc-cb84-4bdd-85c7-f69cc3d27d15,Daily Lead Report - 29 July 2026,2026-07-29,,d1097b94-2633-4a31-a61e-dc4736a33133,59744.46000000001,32,1867.0143750000002,"Daily Lead Report - 29 July 2026

Overall:
Ad Spend: ₹59,744.46
Leads: 32
Overall CPL: ₹1,867.01

Media Buyer Breakdown:

Hemanth
Ad Accounts: 2026 V1, IPC Account 2, IPC Account 3
Ad Spend: ₹59,744.46
Leads: 32
CPL: ₹1,867.01
CPM: ₹115.67
CTR: 0.96%
CPC: ₹26
LPVR: 31.67%
LPCR: 1.89%",081bd2fbfde12d24d034269ab6e24aadf6d725e601027c0f2e94fdad86d1a3f0,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-30 07:43:22.471487+00,2026-07-30 07:43:22.471487+00,f,saved,,
f97091ac-db37-4751-a257-7e28b8f85a4e,Daily Lead Report - 30 July 2026,2026-07-30,,d1097b94-2633-4a31-a61e-dc4736a33133,45004.94,35,1285.8554285714285,"Daily Lead Report - 30 July 2026

Overall:
Ad Spend: ₹45,004.94
Leads: 35
Overall CPL: ₹1,285.86

Media Buyer Breakdown:

Hemanth
Ad Accounts: 2026 V1, IPC Account 2, IPC Account 3
Ad Spend: ₹45,004.94
Leads: 35
CPL: ₹1,285.86
CPM: ₹126.33
CTR: 0.45%
CPC: ₹26
LPVR: 20.33%
LPCR: 19.33%",32663215acc0fe4d8accd30ecb6a5969d3ce894085dfc1d74ce01706b8070c8c,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-31 12:11:11.003736+00,2026-07-31 12:11:11.003736+00,f,saved,,
750e21d9-cc97-4446-95a4-44f3a65158c1,Daily Lead Report - 31 July 2026,2026-07-31,,d1097b94-2633-4a31-a61e-dc4736a33133,68254.25,63,1083.4007936507937,"Daily Lead Report - 31 July 2026

Overall:
Ad Spend: ₹68,254.25
Leads: 63
Overall CPL: ₹1,083.4

Media Buyer Breakdown:

Hemanth
Ad Accounts: 2026 V1, IPC Account 2, IPC Account 3
Ad Spend: ₹68,254.25
Leads: 63
CPL: ₹1,083.4
CPM: ₹113
CTR: 0.76%
CPC: ₹25
LPVR: 35.33%
LPCR: 2.67%",6e51cf0ee0d751e93903fc8e24aac7862b8521269ae78acf3376a9c3b11b5f58,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-08-01 06:35:10.35612+00,2026-08-01 06:35:10.35612+00,f,saved,,
b09f7ca6-c54e-4c67-a487-ecb1ef964b8e,Daily Lead Report - 1 August 2026,2026-08-01,,d1097b94-2633-4a31-a61e-dc4736a33133,64754.38,44,1471.6904545454545,"Daily Lead Report - 1 August 2026

Overall:
Ad Spend: ₹64,754.38
Leads: 44
Overall CPL: ₹1,471.69

Media Buyer Breakdown:

Hemanth
Ad Accounts: IPC Account 3, IPC Account 2, 2026 V1
Ad Spend: ₹64,754.38
Leads: 44
CPL: ₹1,471.69
CPM: ₹132
CTR: 0.67%
CPC: ₹25.67
LPVR: 35.67%
LPCR: 2.67%",7d8d16f84b2c22defbd45bf34f5aeaa1758b9a539c500d8863d9eef7d2300952,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-08-03 06:34:29.67431+00,2026-08-03 06:34:29.67431+00,f,saved,,
fb401529-b329-4b45-8112-1e947f294605,Daily Lead Report - 2 August 2026,2026-08-02,,d1097b94-2633-4a31-a61e-dc4736a33133,59481.65,30,1982.7216666666668,"Daily Lead Report - 2 August 2026

Overall:
Ad Spend: ₹59,481.65
Leads: 30
Overall CPL: ₹1,982.72

Media Buyer Breakdown:

Hemanth
Ad Accounts: 2026 V1, IPC Account 2, IPC Account 3
Ad Spend: ₹59,481.65
Leads: 30
CPL: ₹1,982.72
CPM: ₹123.55
CTR: 0.75%
CPC: ₹24.33
LPVR: 32.67%
LPCR: 1.86%",eb6fbbf55eb3dfb90f323a6df6fd024b606a197d64449643fb0172012ff79ab0,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-08-03 06:47:22.58651+00,2026-08-03 06:47:22.58651+00,f,saved,,
aebe4dbe-4073-4dec-b176-6d752d160b11,Daily Lead Report - 3 August 2026,2026-08-03,,d1097b94-2633-4a31-a61e-dc4736a33133,64822.850000000006,39,1662.1243589743592,"Daily Lead Report - 3 August 2026

Overall:
Ad Spend: ₹64,822.85
Leads: 39
Overall CPL: ₹1,662.12

Media Buyer Breakdown:

Hemanth
Ad Accounts: IPC Account 3, IPC Account 2, 2026 V1
Ad Spend: ₹64,822.85
Leads: 39
CPL: ₹1,662.12
CPM: ₹117.67
CTR: 0.75%
CPC: ₹23
LPVR: 28.33%
LPCR: 2.67%",073a84200425e94e2955951d6984c901ac21bf1ea2d160e043df42d5d1aaf10a,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-08-04 08:18:56.43802+00,2026-08-04 08:18:56.43802+00,f,saved,,
dbd341b2-5551-4813-a58d-45d4b65bb53b,Daily Lead Report - 8 August 2026,2026-08-08,,d1097b94-2633-4a31-a61e-dc4736a33133,46702.25,31,1506.524193548387,"Daily Lead Report - 8 August 2026

Overall:
Ad Spend: ₹46,702.25
Leads: 31
Overall CPL: ₹1,506.52

Media Buyer Breakdown:

Hemanth
Ad Accounts: 2026 V1, IPC Account 3
Ad Spend: ₹46,702.25
Leads: 31
CPL: ₹1,506.52
CPM: ₹161
CTR: 1.10%
CPC: ₹28.5
LPVR: 35.50%
LPCR: 4.00%",7ca180380f9e1c3a37367ec2565f1a3105af3dc713eb8729d99949cdc5b71986,8dca6892-3cf8-4a59-95a9-7484b6672cac,2026-08-10 06:22:37.268322+00,2026-08-10 06:22:37.268322+00,f,saved,,
e4484cb3-5563-409e-8506-db74bc72f71a,Daily Lead Report - 9 August 2026,2026-08-09,,d1097b94-2633-4a31-a61e-dc4736a33133,44346.56,28,1583.8057142857142,"Daily Lead Report - 9 August 2026

Overall:
Ad Spend: ₹44,346.56
Leads: 28
Overall CPL: ₹1,583.81

Media Buyer Breakdown:

Hemanth
Ad Accounts: IPC Account 3, 2026 V1
Ad Spend: ₹44,346.56
Leads: 28
CPL: ₹1,583.81
CPM: ₹134
CTR: 0.70%
CPC: ₹28
LPVR: 34.50%
LPCR: 3.50%",fd9048a515979f6be59c19b831729c3bb7c291de2eb311a0bb46daa34f73b712,8dca6892-3cf8-4a59-95a9-7484b6672cac,2026-08-10 06:33:06.18661+00,2026-08-10 06:33:06.18661+00,f,saved,,
